ZipCode,Pop25YAO,LessThan9th25YAO,9To12NoDip25YAO,HSGrad25YAO,AssocDeg25YAO,BachDeg25YAO,GradOrProfDeg25YAO,HSGradOrHigher25YAO
75486,1421,229,101,417,85,233,51,1091
75487,1304,12,175,360,179,127,96,1117
75488,444,29,5,199,18,62,8,410
75489,729,16,11,228,124,73,29,702
75490,1761,95,193,639,81,161,73,1473
75491,3317,126,236,899,316,558,233,2955
75492,297,1,7,110,26,38,22,289
75493,231,73,33,67,2,6,0,125
75494,6543,368,654,2130,478,669,181,5521
75495,5507,171,188,1863,379,947,228,5148
75496,2544,98,172,933,263,299,135,2274
75497,2813,186,231,796,159,519,116,2396
75501,23861,1057,2119,8530,2001,2357,1053,20685
75503,16947,378,731,4126,1336,3985,2101,15838
75550,629,21,68,272,33,65,35,540
75551,7448,201,887,2835,619,1185,426,6360
75554,1311,48,124,634,27,165,59,1139
75555,1179,13,143,615,79,83,59,1023
75556,755,52,77,380,63,61,31,626
75558,982,155,135,529,71,10,0,692
75559,3731,148,352,1474,198,440,169,3231
75560,644,2,133,277,46,61,58,509
75561,3575,201,307,1332,136,265,163,3067
75562,160,0,0,35,118,7,0,160
75563,3470,110,371,1582,182,326,147,2989
75565,132,10,13,73,9,11,0,109
75566,652,60,22,376,48,50,14,570
75567,3478,60,148,1874,193,323,89,3270
75568,1582,103,114,709,165,122,25,1365
75569,1839,55,56,808,160,156,116,1728
75570,8485,386,1318,3284,451,881,256,6781
75571,1989,7,82,867,97,231,80,1900
75572,2854,58,329,1213,109,247,214,2467
75573,83,0,4,13,5,30,27,79
75574,1226,55,121,423,108,162,53,1050
75601,10980,669,1220,3226,796,1158,775,9091
75602,12921,1736,1665,4232,904,1106,470,9520
75603,4056,236,364,1295,247,439,221,3456
75604,19654,989,1811,5812,1499,2944,1438,16854
75605,20956,397,932,5294,1810,4540,1889,19627
75630,1970,45,196,796,138,220,90,1729
75631,2113,121,178,733,187,137,81,1814
75633,8874,391,869,2965,641,1120,543,7614
75638,4075,194,299,1608,126,420,302,3582
75639,2074,138,316,809,111,130,19,1620
75640,3022,115,334,1084,236,506,214,2573
75641,102,11,9,23,14,9,0,82
75642,62,0,17,21,0,0,0,45
75643,1683,84,252,549,89,168,81,1347
75644,8752,560,809,3165,564,880,526,7383
75645,7222,305,567,2436,583,1057,443,6350
75647,8659,410,953,2720,860,1136,252,7296
75650,6206,191,300,1851,719,848,503,5715
75651,1303,68,158,452,158,137,30,1077
75652,11570,811,1771,3759,765,1117,553,8988
75654,7961,644,898,2072,749,878,524,6419
75656,2929,222,341,1311,131,231,129,2366
75657,5555,210,651,2260,333,545,264,4694
75661,2080,137,279,673,38,390,91,1664
75662,16502,1287,2052,4518,1768,1957,781,13163
75667,817,133,86,245,60,59,14,598
75668,1589,91,141,652,51,154,76,1357
75669,358,20,39,103,38,22,15,299
75670,10809,667,1636,4296,366,1027,461,8506
75672,11086,453,1100,3660,674,1642,774,9533
75681,1655,93,145,696,92,192,123,1417
75682,346,26,59,120,42,16,28,261
75683,2544,125,470,906,149,221,10,1949
75684,5074,312,699,1808,372,358,76,4063
75686,8694,589,753,3112,580,1206,451,7352
75691,2486,247,370,864,169,216,34,1869
75692,3368,150,404,1287,227,271,218,2814
75693,4531,276,304,1510,430,708,205,3951
75701,22479,1313,1718,5327,2301,4122,1751,19448
75702,16099,2720,2967,4414,773,965,311,10412
75703,27688,598,1006,4579,3543,6789,3783,26084
75704,6761,1216,746,1974,478,505,314,4799
75705,2582,0,350,960,221,220,130,2232
75706,5993,821,973,1338,605,615,97,4199
75707,9482,120,570,2248,1112,1928,1261,8792
75708,4623,905,674,1652,145,229,53,3044
75709,3594,51,389,890,421,722,501,3154
75750,2584,45,226,985,193,365,152,2313
75751,10830,877,1071,3707,677,1441,859,8882
75752,5214,340,218,971,437,1068,496,4656
75754,4408,380,276,1152,491,459,249,3752
75755,3495,272,354,1117,422,405,151,2869
75756,2759,173,369,751,259,434,205,2217
75757,8198,232,494,1902,749,1899,977,7472
75758,6146,250,377,2141,347,804,517,5519
75759,33,4,0,14,1,3,0,29
75760,1776,72,200,822,132,182,70,1504
75762,8597,83,394,1611,721,2429,1059,8120
75763,4612,221,406,1555,273,414,350,3985
75764,116,10,17,32,21,11,1,89
75765,5387,128,480,1721,375,873,355,4779
75766,17310,2205,2081,5292,1223,1856,851,13024
75770,2311,80,185,713,171,215,168,2046
75771,14460,595,944,4079,953,2667,1164,12921
75773,9574,825,855,3294,783,823,493,7894
75778,2308,119,167,801,165,336,151,2022
75779,76,0,14,44,6,8,0,62
75780,122,55,13,40,5,0,0,54
75783,5978,282,618,2164,357,663,216,5078
75784,533,39,74,213,4,33,26,420
75785,7800,475,1122,2608,442,766,369,6203
75788,109,0,0,38,0,0,0,109
75789,5308,238,450,1752,423,762,288,4620
75790,2737,126,154,879,235,446,149,2457
75791,8559,303,578,1649,1065,1655,948,7678
75792,2084,48,138,755,166,111,92,1898
75801,10253,596,900,3450,940,1320,634,8757
75803,16531,942,2496,6296,944,1053,632,13093
75831,3876,314,438,1497,276,355,112,3124
75832,98,0,0,23,0,0,0,98
75833,2325,112,192,780,252,373,202,2021
75835,7406,628,1034,2449,633,851,303,5744
75838,402,25,92,127,33,18,23,285
75839,3431,225,314,1250,243,230,145,2892
75840,4516,283,416,1644,556,610,189,3817
75844,4310,129,394,1665,351,608,87,3787
75845,2174,199,152,746,173,231,77,1823
75846,1916,203,293,841,38,113,52,1420
75847,1385,51,199,438,99,213,82,1135
75848,50,5,9,7,5,4,0,36
75849,57,4,4,34,6,1,0,49
75850,507,58,65,156,4,146,32,384
75851,4290,219,695,1821,178,231,166,3376
75852,3447,311,577,1462,145,123,63,2559
75853,459,14,88,195,5,15,19,357
75855,2166,96,225,781,258,179,94,1845
75856,67,0,0,32,0,17,0,67
75858,0,0,0,0,0,0,0,0
75859,1374,72,149,411,96,218,35,1153
75860,4845,412,580,1489,430,290,89,3853
75861,8335,819,1569,3083,510,229,74,5947
75862,7466,426,947,2848,500,658,250,6093
75901,19646,2160,2041,6112,1371,2298,966,15445
75904,22029,1112,2262,6469,2104,3058,1357,18655
75925,2528,116,209,939,272,262,83,2203
75926,812,31,24,351,106,68,23,757
75928,814,29,47,374,14,11,0,738
75929,1264,59,74,444,148,64,56,1131
75930,1438,58,166,698,14,59,77,1214
75931,1641,134,133,680,97,180,68,1374
75932,1170,85,147,337,68,70,28,938
75933,1090,120,156,503,63,16,0,814
75934,140,0,0,62,6,11,6,140
75935,8416,1030,1150,2551,462,1016,258,6236
75936,691,17,107,184,32,70,7,567
75937,631,41,39,244,48,75,17,551
75938,2189,85,193,1001,108,212,83,1911
75939,3160,267,363,1152,309,198,136,2530
75941,5955,1004,445,1834,467,582,198,4506
75942,116,29,0,40,0,0,0,87
75943,888,23,120,327,72,132,24,745
75944,987,26,130,397,101,89,33,831
75946,2399,117,285,799,97,285,54,1997
75948,4991,197,459,1699,350,589,292,4335
75949,5255,327,665,1937,312,231,154,4263
75951,10467,542,1276,4487,531,959,630,8649
75954,1934,208,281,712,49,184,118,1445
75956,5985,289,616,2673,336,264,388,5080
75959,536,22,34,245,42,30,67,480
75960,436,34,37,66,33,39,0,365
75961,8877,452,877,2686,886,1248,677,7548
75962,39,0,0,0,9,16,0,39
75964,12023,1601,1836,3613,671,1211,689,8586
75965,10480,275,334,2287,554,2681,1833,9871
75966,3106,147,241,1261,152,402,117,2718
75968,1325,12,201,592,49,94,69,1112
75969,2943,424,124,1273,207,191,210,2395
75972,4366,411,576,1719,191,395,259,3379
75973,1920,155,194,892,109,207,64,1571
75974,2328,229,449,701,65,261,81,1650
75975,2493,164,375,669,195,253,106,1954
75976,482,32,89,160,55,43,3,361
75977,336,20,66,145,17,0,0,250
75978,94,0,0,40,18,0,17,94
75979,8173,354,1148,3812,320,752,193,6671
75980,1670,81,212,748,124,102,15,1377
76001,20225,685,1083,4206,2038,5024,2508,18457
76002,21614,1152,1489,4831,2109,4509,2454,18973
76006,16928,293,680,3686,1254,4350,2490,15955
76008,11313,55,287,1725,897,4153,1948,10971
76009,13323,1157,1728,4905,841,943,412,10438
76010,31234,7452,5131,9257,1175,2441,644,18651
76011,14466,1403,1517,3551,890,2369,844,11546
76012,18243,687,1253,3202,1486,4369,2759,16303
76013,21984,446,1067,4593,1446,5532,2957,20471
76014,21946,2583,2685,6656,1747,2330,847,16678
76015,10765,683,904,2453,1013,1906,1108,9178
76016,21989,518,859,4303,1753,6275,3118,20612
76017,31709,907,1479,6795,2944,7089,3569,29323
76018,19662,1231,1636,5163,1450,3319,1436,16795
76020,19745,465,1562,7227,1555,2673,1158,17718
76021,26044,477,829,4952,2423,7493,3351,24738
76022,9814,273,307,2134,1245,1726,1233,9234
76023,4565,169,537,1428,321,690,129,3859
76028,45878,1176,2344,13353,4367,8209,3964,42358
76031,11349,950,1363,4231,757,1243,328,9036
76033,17031,974,1765,6030,1195,2288,1005,14292
76034,18352,127,91,1739,999,6942,5086,18134
76035,1241,47,125,257,90,206,218,1069
76036,16463,641,733,4598,1806,2892,988,15089
76039,25211,944,1261,5043,2295,6448,3139,23006
76040,21242,1257,1406,5069,1790,4340,2097,18579
76041,358,4,42,137,23,102,0,312
76043,4995,128,522,1835,260,794,255,4345
76044,2651,120,167,1011,179,321,108,2364
76048,17043,858,1471,5730,1090,2491,1152,14714
76049,21467,867,901,5919,1323,4103,2187,19699
76050,4372,327,225,1355,295,521,235,3820
76051,34986,1344,1491,5398,2458,11048,5163,32151
76052,13925,299,558,3214,1515,3852,1191,13068
76053,20145,1372,1844,5687,1679,3272,1505,16929
76054,8627,110,253,1418,925,2736,1070,8264
76055,1994,278,163,670,186,185,90,1553
76058,11638,919,1348,4533,847,812,437,9371
76059,2892,180,374,724,143,548,170,2338
76060,5416,371,416,1644,534,990,532,4629
76061,39,0,0,0,0,0,0,39
76063,45046,1114,1764,8628,4479,12296,5810,42168
76064,1127,11,119,436,48,65,119,997
76065,22940,559,833,5661,2362,5187,2167,21548
76066,1927,89,242,518,251,190,101,1596
76067,13081,953,1303,4990,992,1353,382,10825
76070,662,0,64,158,66,239,39,598
76071,2703,304,296,914,143,355,42,2103
76073,3809,45,471,1368,283,433,138,3293
76077,285,0,13,78,0,22,40,272
76078,6525,256,464,2301,551,935,288,5805
76082,12933,902,1199,4626,1145,1415,421,10832
76084,5451,509,674,1975,270,384,219,4268
76085,7728,341,598,2620,651,1019,488,6789
76086,15107,890,1071,5094,1309,1709,805,13146
76087,18784,526,950,3609,1512,5012,2328,17308
76088,8020,267,724,2812,721,985,405,7029
76092,19287,15,104,1918,1010,7668,5514,19168
76093,1131,51,150,509,47,94,38,930
76102,7174,353,730,1531,380,1663,1300,6091
76103,9609,1342,1527,2558,555,1182,534,6740
76104,11158,1633,1946,3549,594,985,476,7579
76105,12252,2389,3185,3722,432,395,149,6678
76106,22040,6347,4450,7378,696,766,95,11243
76107,21899,1115,1332,4100,1049,6451,4084,19452
76108,28657,1298,2234,9378,2498,4553,2134,25125
76109,14430,199,316,1493,507,5451,4709,13915
76110,19433,4578,2913,3863,841,2857,2042,11942
76111,13196,3221,2291,3984,420,1126,365,7684
76112,27444,2215,3058,7835,1657,3677,1836,22171
76114,16690,1563,2498,6127,1089,1536,551,12629
76115,11529,3491,2305,2819,282,704,497,5733
76116,34075,2023,2642,8261,2261,7150,3707,29410
76117,19941,2699,2658,7549,1007,1264,516,14584
76118,10602,329,881,2863,896,2457,665,9392
76119,29486,5199,5356,9458,1323,1483,712,18931
76120,11855,525,897,3344,819,2015,694,10433
76123,20551,673,735,5451,1542,4467,2576,19143
76126,16030,310,459,3502,1114,4034,2453,15261
76127,1552,147,167,513,65,72,41,1238
76129,70,0,0,0,0,15,0,70
76131,24433,1154,1402,5895,2246,5410,2173,21877
76132,18640,410,384,3699,1307,5155,3830,17846
76133,33165,2514,2133,10622,2100,5704,2730,28518
76134,15766,1307,2053,5889,1356,1232,724,12406
76135,15131,672,1949,4030,1287,2426,1143,12510
76137,37077,1311,2542,8262,3032,8568,3090,33224
76140,18499,2017,1798,6460,1305,1834,991,14684
76148,15563,788,1205,4799,1261,2074,739,13570
76155,3990,19,126,710,299,1302,671,3845
76164,9371,3181,1904,2694,155,301,91,4286
76177,6178,30,29,1032,679,2306,624,6119
76179,38168,1490,1814,9754,3524,8987,3322,34864
76180,24451,1032,1529,5701,2207,5388,2060,21890
76182,21592,576,664,4608,1906,6060,2326,20352
76201,11893,544,723,1683,855,3278,1791,10626
76205,13093,612,895,2948,741,3205,1797,11586
76207,10059,509,404,2032,874,2779,1151,9146
76208,15625,911,887,3199,1272,4070,2018,13827
76209,15157,783,927,3408,1289,3178,1887,13447
76210,29346,1065,1209,5217,2680,7217,3976,27072
76225,1897,36,116,665,104,267,104,1745
76226,16801,333,348,2148,1033,6537,3354,16120
76227,20506,331,724,4374,2245,5616,2026,19451
76228,726,47,29,252,51,123,44,650
76230,6761,225,540,2633,636,643,385,5996
76233,2242,61,159,635,131,463,69,2022
76234,10588,439,745,3083,1050,1676,657,9404
76238,282,10,5,103,47,32,11,267
76239,900,29,50,333,71,137,79,821
76240,18418,1194,1589,5921,1368,2118,1211,15635
76244,45897,704,1010,7566,4870,15690,6029,44183
76245,1555,8,125,470,134,281,42,1422
76247,9291,359,467,2230,826,2147,609,8465
76248,25653,354,732,3699,1873,9534,4697,24567
76249,5766,418,257,1513,364,1367,496,5091
76250,709,2,16,164,93,154,98,691
76251,502,26,57,189,14,44,19,419
76252,1747,26,77,512,187,411,202,1644
76253,202,16,19,114,2,4,1,167
76255,3945,381,400,1374,199,381,218,3164
76258,4584,314,365,1216,290,757,389,3905
76259,3965,326,435,960,284,629,231,3204
76261,187,5,15,86,4,46,11,167
76262,24192,384,613,3775,1780,8694,4305,23195
76263,119,0,0,62,22,26,0,119
76264,1110,4,64,398,208,101,11,1042
76265,1025,34,101,388,79,116,42,890
76266,10522,443,847,3506,847,1862,657,9232
76268,185,12,26,78,25,11,6,147
76270,1264,100,164,507,113,119,25,1000
76271,1092,50,104,330,62,228,56,938
76272,2903,104,303,911,335,481,105,2496
76273,6519,329,509,2048,614,801,357,5681
76301,9941,917,1330,3716,537,887,337,7694
76302,8374,378,684,2486,797,1388,405,7312
76305,3265,127,198,1254,380,523,162,2940
76306,9824,574,792,3356,1054,1379,460,8458
76308,11807,127,435,2765,928,2915,1737,11245
76309,8647,582,588,2540,573,1393,762,7477
76310,12882,509,631,3227,982,2630,1456,11742
76311,1921,23,44,351,284,432,222,1854
76351,1343,40,63,539,62,237,115,1240
76354,8059,265,558,2662,998,1324,471,7236
76357,404,7,17,165,32,68,26,380
76360,2860,135,331,1232,137,252,99,2394
76363,310,19,34,101,39,41,2,257
76364,99,0,1,44,5,20,11,98
76365,3149,135,158,1246,139,436,165,2856
76366,1285,52,101,438,140,138,45,1132
76367,11390,812,1677,4576,636,934,382,8901
76370,216,3,42,104,11,15,4,171
76371,923,94,65,358,16,116,62,764
76372,721,33,71,310,35,73,33,617
76373,151,0,24,83,9,13,0,127
76374,2857,205,348,849,102,472,158,2304
76377,563,16,79,230,51,21,0,468
76379,335,18,25,141,43,34,20,292
76380,2577,98,211,827,238,392,115,2268
76384,8496,810,1043,2785,614,1061,319,6643
76388,175,21,14,86,2,14,8,140
76389,933,82,38,409,64,163,17,813
76401,16374,716,1161,3559,1055,3516,1847,14497
76402,5,0,0,0,0,5,0,5
76424,5939,371,1043,1775,387,622,348,4525
76426,8691,733,972,2912,726,959,449,6986
76427,445,25,50,215,33,43,12,370
76429,119,0,0,46,38,7,4,119
76430,1462,117,126,330,45,234,134,1219
76431,2212,248,409,751,73,178,87,1555
76432,827,39,58,288,106,112,23,730
76433,1082,15,25,311,107,205,167,1042
76435,399,12,30,186,34,44,12,357
76436,162,24,0,44,6,44,27,138
76437,3887,306,433,1047,538,279,204,3148
76442,5372,721,308,1835,350,688,338,4343
76443,1503,82,104,572,95,228,27,1317
76444,2610,195,131,1023,94,404,126,2284
76445,138,0,21,48,0,0,4,117
76446,5147,620,542,1385,263,719,343,3985
76448,3943,83,409,1523,176,380,302,3451
76449,1984,54,142,669,98,251,115,1788
76450,8990,380,1021,3227,404,1200,577,7589
76452,45,27,0,6,0,0,0,18
76453,1073,9,55,368,49,214,111,1009
76454,974,48,101,422,70,111,10,825
76455,663,50,41,281,40,124,6,572
76457,2551,154,340,979,241,271,113,2057
76458,4164,396,514,1673,223,391,197,3254
76459,141,12,18,57,4,0,4,111
76460,231,0,11,18,0,32,28,220
76462,2420,84,194,809,330,452,148,2142
76463,304,3,32,159,25,14,9,269
76464,436,4,53,142,37,59,41,379
76466,244,0,0,107,0,0,0,244
76469,72,5,3,27,7,9,2,64
76470,2307,185,354,766,147,181,93,1768
76471,1355,82,41,448,65,194,89,1232
76472,1247,75,153,342,84,237,151,1019
76474,180,0,13,62,11,31,22,167
76475,660,55,49,220,30,89,58,556
76476,1859,103,109,556,159,394,76,1647
76481,110,0,0,74,0,0,0,110
76483,789,72,72,305,37,126,22,645
76484,660,28,68,213,2,99,46,564
76486,871,17,109,332,122,59,28,745
76487,1966,163,157,807,127,180,57,1646
76490,62,0,0,19,18,6,5,62
76491,210,3,17,72,15,19,3,190
76501,11134,926,1137,3376,969,1154,547,9071
76502,26371,595,857,6226,2764,5844,3714,24919
76504,15284,872,1364,5317,1337,1834,1005,13048
76508,0,0,0,0,0,0,0,0
76511,1933,150,377,767,118,148,34,1406
76513,22788,1362,1272,6017,1978,3953,2961,20154
76518,1103,56,136,416,127,104,31,911
76519,143,11,15,59,0,13,17,117
76520,5348,546,584,1999,303,569,174,4218
76522,23262,456,984,5910,3279,3128,1309,21822
76523,0,0,0,0,0,0,0,0
76524,1976,106,193,718,330,185,101,1677
76525,792,72,60,220,39,112,66,660
76527,2466,204,106,888,240,274,86,2156
76528,11892,896,997,3677,965,1283,558,9999
76530,1529,88,131,733,150,167,44,1310
76531,3590,241,390,1157,232,626,227,2959
76534,1805,133,109,660,214,185,121,1563
76537,3604,220,154,1130,530,552,228,3230
76538,564,9,28,163,57,109,49,527
76539,5998,125,304,1395,907,838,408,5569
76541,11228,905,1166,3709,904,748,205,9157
76542,29839,1002,1146,6443,4358,5239,2349,27691
76543,18385,502,1474,5206,1978,1845,849,16409
76544,8757,157,195,2120,1031,1228,360,8405
76548,19182,794,902,3878,1710,4649,2251,17486
76549,28627,474,950,6444,4257,4347,1788,27203
76550,8906,429,570,2898,886,1204,540,7907
76554,1343,91,102,462,154,157,48,1150
76556,935,22,109,444,70,75,42,804
76557,3466,195,264,1408,306,252,225,3007
76559,3428,85,161,930,527,473,208,3182
76561,711,52,74,232,97,84,23,585
76565,65,0,13,25,0,0,10,52
76566,231,0,0,124,20,48,0,231
76567,6299,282,690,2460,726,473,274,5327
76569,1584,31,98,576,122,165,59,1455
76570,2007,132,209,807,154,393,50,1666
76571,5205,39,113,1102,420,1233,1020,5053
76573,14,10,0,4,0,0,0,4
76574,13544,1301,1361,5269,622,1401,687,10882
76577,2101,161,190,705,188,341,45,1750
76578,935,25,47,377,63,116,12,863
76579,2966,111,186,1062,307,377,74,2669
76596,1226,130,205,305,86,46,11,891
76597,2770,335,511,1002,177,75,22,1924
76598,450,39,77,151,17,5,0,334
76599,1905,180,298,515,131,63,3,1427
76621,579,20,17,136,87,135,67,542
76622,827,53,73,303,79,111,52,701
76623,116,42,9,22,11,2,3,65
76624,1376,71,157,414,154,179,55,1148
76626,738,17,36,276,93,115,42,685
76627,1004,24,102,444,54,64,71,878
76628,27,6,4,0,6,0,0,17
76629,1173,55,124,477,79,125,40,994
76630,865,35,58,278,122,121,22,772
76631,358,22,26,116,37,44,18,310
76632,961,172,91,297,145,85,0,698
76633,3653,60,140,1090,307,841,282,3453
76634,5534,223,411,1772,547,901,298,4900
76635,801,136,105,221,80,35,36,560
76636,1046,45,94,375,130,113,38,907
76637,391,57,45,123,27,32,30,289
76638,2078,32,96,508,293,405,282,1950
76639,1003,80,124,297,102,162,62,799
76640,2199,217,211,835,233,237,96,1771
76641,1243,135,165,441,113,97,72,943
76642,4425,252,392,1463,410,573,204,3781
76643,10066,203,614,2387,1100,2148,1130,9249
76645,6424,672,793,2039,496,650,338,4959
76648,1923,98,147,652,198,232,87,1678
76649,458,31,34,194,20,85,26,393
76650,100,9,14,41,3,10,5,77
76651,2271,127,170,839,122,194,65,1974
76652,993,33,88,496,105,73,35,872
76653,927,21,127,420,49,38,32,779
76654,109,2,19,41,1,11,3,88
76655,5772,74,188,1531,784,1233,501,5510
76656,1572,100,163,512,126,231,26,1309
76657,6524,306,531,1616,806,1057,798,5687
76660,356,30,36,147,35,25,12,290
76661,5723,636,1064,2341,254,265,124,4023
76664,2288,131,129,907,175,328,93,2028
76665,1710,146,134,527,116,181,133,1430
76666,214,1,19,72,17,19,5,194
76667,7541,782,931,2468,402,729,289,5828
76670,1083,74,164,386,63,62,41,845
76671,1216,85,165,515,69,95,60,966
76673,912,52,178,306,71,69,21,682
76676,196,24,22,59,15,32,3,150
76678,149,7,25,32,16,10,17,117
76679,933,41,53,364,79,142,33,839
76680,214,24,24,63,0,30,0,166
76681,424,44,33,167,37,43,10,347
76682,1951,90,138,743,153,302,100,1723
76685,20,0,0,6,0,14,0,20
76686,150,9,6,51,16,29,7,135
76687,1522,7,120,715,32,111,62,1395
76689,2249,88,244,715,115,353,189,1917
76690,656,94,80,268,18,48,25,482
76691,4514,162,295,1374,727,617,253,4057
76692,7806,216,880,2889,612,1118,477,6710
76693,1030,62,101,327,113,112,31,867
76701,1189,90,125,306,90,180,157,974
76704,4258,211,484,1787,287,194,113,3563
76705,19018,1537,2816,5680,2148,1565,717,14665
76706,16210,1540,1499,5115,1310,1950,1237,13171
76707,8623,1052,1779,2517,609,713,405,5792
76708,16624,1566,1596,4539,1661,2270,1249,13462
76710,16864,685,1115,4622,1522,3035,1878,15064
76711,6019,707,1317,1519,331,464,260,3995
76712,17547,496,670,2692,1819,4989,2756,16381
76798,6,0,0,0,0,0,0,6
76801,16764,1022,1484,6275,1058,2305,875,14258
76802,3489,157,217,1120,415,533,175,3115
76820,136,0,0,48,8,35,11,136
76821,3393,317,318,1216,178,516,65,2758
76823,2104,160,106,783,129,213,107,1838
76824,11,0,0,0,0,0,0,11
76825,4690,377,648,1445,207,560,240,3665
76827,306,10,55,102,28,37,19,241
76828,168,8,0,57,0,17,6,160
76831,36,0,0,17,0,0,0,36
76832,507,25,85,181,24,62,8,397
76834,3817,312,489,1280,225,354,204,3016
76836,16,8,8,0,0,0,0,0
76837,2202,619,399,564,60,150,99,1184
76841,25,0,7,8,0,0,0,18
76842,162,17,0,37,24,0,0,145
76844,2529,365,163,733,227,298,117,2001
76845,192,17,10,53,0,36,19,165
76848,64,0,0,36,0,0,0,64
76849,2778,203,243,941,106,319,216,2332
76852,178,10,6,56,3,27,13,162
76853,1007,42,29,280,131,206,77,936
76854,219,33,30,45,38,12,10,156
76856,2577,194,132,854,132,382,132,2251
76857,1279,53,73,367,81,238,98,1153
76858,186,37,20,32,5,29,19,129
76859,1571,194,114,514,85,169,130,1263
76861,1178,100,84,438,83,183,66,994
76862,158,0,12,81,6,17,6,146
76864,598,21,63,201,54,98,36,514
76865,132,22,13,64,0,0,7,97
76866,592,91,12,181,14,75,8,489
76869,92,12,0,47,0,5,15,80
76870,143,8,13,58,12,29,3,122
76871,595,8,71,195,13,76,38,516
76872,669,15,32,203,28,133,56,622
76873,36,4,0,22,0,0,7,32
76874,0,0,0,0,0,0,0,0
76875,407,18,11,199,48,35,18,378
76877,2944,490,388,969,98,303,102,2066
76878,1353,50,164,491,74,156,32,1139
76882,206,6,3,70,17,59,14,197
76884,95,0,0,40,12,10,13,95
76885,159,0,0,50,9,9,17,159
76887,110,0,0,67,0,22,0,110
76888,105,0,19,30,31,0,6,86
76890,784,91,30,252,94,88,45,663
76901,20619,1026,1633,7386,1568,2732,1596,17960
76903,21386,2482,3229,7398,1131,1950,677,15675
76904,22218,409,604,4880,2024,5980,2743,21205
76905,7659,538,596,2278,489,1192,466,6525
76908,249,0,0,65,35,78,0,249
76930,91,0,16,56,0,5,0,75
76932,2265,224,238,878,83,174,50,1803
76933,888,60,132,319,81,73,43,696
76934,758,49,71,263,64,81,64,638
76935,1407,12,66,373,82,274,84,1329
76936,2001,267,163,481,131,257,73,1571
76937,23,0,0,0,9,14,0,23
76939,10,0,0,0,0,0,5,10
76940,108,0,0,4,27,28,0,108
76941,879,27,25,302,75,115,44,827
76943,2359,90,418,813,160,246,85,1851
76945,1297,97,88,455,87,164,112,1112
76949,5,0,2,3,0,0,0,3
76950,2677,409,256,804,159,372,98,2012
76951,782,52,58,359,29,71,53,672
76953,85,0,1,37,0,5,0,84
76955,129,0,0,8,0,54,10,129
76957,0,0,0,0,0,0,0,0
76958,121,0,0,59,4,13,16,121
77002,10803,577,1629,3112,416,1982,1236,8597
77003,7117,991,509,1076,493,1675,1362,5617
77004,20986,814,1345,3729,700,5151,5001,18827
