ZipCode,NonHispanic,WhiteAlone,AfricanAmericanAlone,AmericanIndianAlaskaNative,AsianAlone,NativeHawaiianPacificIslander,OtherNonHispanic,Hispanic
94534,31960,17269,3292,57,8356,623,2363,6484
94548,400,400,0,0,0,0,0,101
94551,35027,23682,827,38,8536,70,1874,10726
94573,31,31,0,0,0,0,0,0
94575,911,602,54,10,115,32,98,259
94582,40073,12092,1195,44,24230,291,2221,1986
94597,20267,14413,391,15,4146,40,1262,2467
94613,605,293,38,0,201,4,69,256
94720,2567,957,57,7,1414,6,126,404
94850,0,0,0,0,0,0,0,0
94957,1335,1285,13,0,29,0,8,65
95834,20310,7273,4594,32,6776,313,1322,7919
95460,2172,1931,0,21,141,0,79,105
95494,103,93,10,0,0,0,0,22
95527,560,538,0,13,0,0,9,10
95585,387,338,12,26,11,0,0,96
95615,646,464,144,0,7,0,31,353
95692,4335,3740,11,44,149,54,337,817
95742,10286,5212,748,40,3599,44,643,1635
95961,17935,13308,703,301,1972,133,1518,9793
95121,27393,3509,1110,132,21560,256,826,10709
95461,2134,2009,49,9,8,0,59,306
95542,1967,1899,34,5,1,0,28,105
95543,587,507,4,28,0,0,48,77
95547,965,905,0,21,0,0,39,13
95549,1036,999,1,2,20,0,14,14
95554,254,237,0,0,17,0,0,33
95558,403,338,0,12,12,0,41,20
95565,710,611,0,51,3,0,45,62
95568,176,89,15,38,1,0,33,77
95605,9186,6679,868,127,847,219,446,5774
95618,22949,15131,393,77,5817,39,1492,3794
95054,21678,5929,798,14,13991,25,921,2586
95219,22516,12149,2794,0,6160,149,1264,7152
95355,41535,30918,2904,367,4891,584,1871,17493
95450,274,257,12,0,2,3,0,24
95589,967,966,0,0,1,0,0,15
95322,3467,3052,20,133,111,14,137,7079
95148,36213,4493,1453,5,29051,316,895,12641
95073,9319,8574,51,9,221,0,464,1630
95139,5022,3131,84,0,1422,0,385,2271
95372,1717,1626,0,87,0,0,4,447
95421,1574,1418,0,5,63,9,79,107
95442,2919,2646,5,45,0,0,223,217
95635,656,641,12,0,3,0,0,151
95351,14802,9475,954,129,3027,269,948,35277
95013,33,33,0,0,0,0,0,44
95053,3056,1910,135,0,740,0,271,622
95075,349,331,0,0,11,0,7,135
95211,1470,813,52,11,537,7,50,159
95234,0,0,0,0,0,0,0,113
95248,189,156,0,0,0,0,33,0
95304,9231,5801,1214,84,1060,19,1053,5308
95314,66,48,0,0,9,0,9,29
95319,443,393,33,14,3,0,0,1086
95341,11144,4873,1386,73,4349,19,444,21302
95375,3,2,0,0,1,0,0,2
95377,23044,10963,1498,41,8343,240,1959,9457
95391,14043,4489,1479,0,6819,72,1184,2519
95435,14,14,0,0,0,0,0,0
95467,5385,5152,0,21,66,28,118,659
95486,50,50,0,0,0,0,0,23
95604,87,87,0,0,0,0,0,0
95652,544,317,93,0,61,0,73,123
95679,71,71,0,0,0,0,0,0
95680,10,10,0,0,0,0,0,0
95697,79,79,0,0,0,0,0,341
95698,92,92,0,0,0,0,0,87
95699,20,20,0,0,0,0,0,0
95724,0,0,0,0,0,0,0,20
95757,40484,13512,6309,214,16390,416,3643,9199
95811,4837,3150,932,40,497,0,218,1213
95915,0,0,0,0,0,0,0,0
95645,549,489,0,5,55,0,0,1103
95458,2583,2145,88,110,9,0,231,436
95553,790,723,67,0,0,0,0,123
95610,36900,31614,1773,186,1544,62,1721,9095
95361,24088,22135,156,109,731,15,942,10470
95457,2603,2426,7,83,0,0,87,727
95545,98,87,11,0,0,0,0,3
95616,44627,26926,1405,68,13143,111,2974,7461
93012,29138,23116,515,114,4009,0,1384,7087
93030,14390,6934,1419,375,4593,91,978,45365
93040,196,113,33,18,20,0,12,1811
93110,12182,10513,314,136,856,0,363,4478
93212,7392,4209,2358,243,176,25,381,16032
93218,103,87,0,13,0,0,3,770
93260,228,138,58,0,0,0,32,0
93261,51,12,0,0,39,0,0,2664
93263,3652,3061,374,20,115,0,82,17920
93267,1520,1496,0,0,5,0,19,4827
93274,28058,23080,2181,361,1209,82,1145,45720
93276,149,138,0,1,0,0,10,37
93422,28138,26045,232,100,559,23,1179,5668
93455,29397,24970,534,141,1983,76,1693,15719
93638,8936,5903,1821,87,501,0,624,41958
93667,2190,1925,0,177,9,0,79,225
93651,1517,1375,0,10,8,15,109,398
93660,137,137,0,0,0,0,0,4091
93664,396,371,0,0,0,0,25,12
93673,108,85,0,0,2,0,21,632
93711,27197,21553,1057,265,3317,19,986,11152
93720,35803,26724,1436,108,5886,61,1588,11467
93907,11853,8887,312,60,1324,186,1084,10913
93921,3069,2866,1,2,119,0,81,310
93930,2983,2242,121,16,260,0,344,14159
93001,18707,16739,265,238,654,65,746,14478
93013,9505,8619,62,10,417,0,397,7139
93041,11058,7235,1095,42,1441,213,1032,13448
93101,16103,13938,488,79,991,0,607,15521
93206,472,367,23,2,0,0,80,1498
93004,19486,16684,760,10,1307,0,725,11016
93021,25791,20613,583,95,2907,172,1421,12272
93022,5074,4676,1,90,114,0,193,2158
93222,1468,1346,0,49,15,0,58,13
93234,293,273,19,0,1,0,0,6967
93242,1242,1080,0,0,145,0,17,2299
93247,3502,3045,56,15,183,0,203,15020
93249,14,14,0,0,0,0,0,2074
93252,1225,952,37,25,122,0,89,1513
93270,1078,1023,10,28,0,4,13,4464
93291,23576,17654,477,309,3779,161,1196,34392
93304,18026,10494,5670,138,1191,53,480,31950
93306,27730,21747,1961,141,2273,175,1433,45671
93307,17940,9475,5669,347,1222,170,1057,66869
93420,25026,22314,222,238,1234,152,866,5110
93454,12944,9837,567,88,1804,0,648,27660
93458,8339,5240,488,0,2261,12,338,49030
93461,603,574,14,0,0,0,15,848
93536,50521,31950,11316,449,3843,74,2889,21862
93546,6098,5506,15,20,304,0,253,3261
93591,2627,1844,638,13,42,0,90,3952
93609,1501,1208,0,0,178,0,115,4085
93616,350,209,0,0,101,0,40,2314
93618,5505,4586,117,50,580,4,168,25725
93626,1367,1010,7,37,282,0,31,616
93501,2910,1733,931,85,7,58,96,1951
93505,9333,4682,3397,66,494,33,661,4273
93526,521,413,1,82,4,3,18,49
93530,15,15,0,0,0,0,0,0
93552,11136,4823,4254,34,1594,24,407,29130
93560,12161,8646,1856,114,478,34,1033,8768
93608,19,19,0,0,0,0,0,921
93669,152,136,0,16,0,0,0,12
93701,2669,929,552,24,1117,0,47,7605
93728,6708,4929,1050,195,263,75,196,9674
93924,5526,5006,55,29,91,0,345,1042
93925,179,163,0,0,5,0,11,1976
93933,17807,9417,1672,60,4275,417,1966,7208
93612,22213,16787,1322,191,2531,243,1139,13237
93621,94,94,0,0,0,0,0,0
93627,0,0,0,0,0,0,0,188
93634,18,4,14,0,0,0,0,3
93635,12164,9458,612,69,1041,268,716,28595
93640,738,377,288,0,29,0,44,11989
93657,11130,8731,19,60,1738,0,582,23593
93646,783,692,41,12,8,20,10,10090
93647,1506,382,0,119,796,0,209,9390
93653,1270,1143,4,38,25,0,60,113
93703,12287,4863,1677,336,4702,17,692,20713
93725,8472,3053,944,196,3933,0,346,18508
93436,28486,21577,2375,296,1898,302,2038,27920
93441,855,789,0,0,5,43,18,158
93452,272,256,0,0,16,0,0,523
93518,850,796,16,26,5,0,7,125
93522,56,56,0,0,0,0,0,0
93528,138,116,0,0,22,0,0,0
93606,40,0,0,0,40,0,0,909
93624,143,84,0,43,16,0,0,898
93648,524,450,1,0,22,0,51,15670
93654,9465,6812,482,28,1076,23,1044,21470
93656,1839,1677,49,41,2,0,70,4484
93927,2037,1686,195,17,38,0,101,16741
93035,16919,13793,713,41,1417,52,903,12485
93067,417,417,0,0,0,0,0,37
93203,1646,1279,208,91,30,0,38,21098
93010,32031,25127,963,140,3938,81,1782,13061
93015,4662,4236,40,71,231,4,80,13155
93117,40943,28901,1565,31,8192,27,2227,17488
93202,1203,715,191,26,182,0,89,2574
93223,1387,1089,199,0,25,0,74,9355
93244,377,373,0,0,0,0,4,18
93277,29061,24421,1397,311,2068,13,851,23954
93292,20491,16924,439,228,1404,61,1435,20540
93305,10252,6381,2699,118,558,15,481,28473
93313,23966,13361,3000,104,5953,13,1535,28671
93405,30535,23192,2290,206,3387,15,1445,6015
93424,720,628,0,0,53,0,39,56
93432,728,719,0,9,0,0,0,397
93433,9275,7929,344,89,493,68,352,4263
93450,116,109,0,0,7,0,0,690
93460,4224,3494,2,397,118,0,213,705
93465,8159,7698,27,196,33,0,205,755
93532,2128,1930,36,49,31,0,82,743
93550,24773,10776,10060,513,2044,129,1251,52233
93551,33290,21310,5311,278,4119,92,2180,17795
93561,26278,23527,1280,82,472,31,886,8561
93563,331,256,44,0,2,0,29,77
93602,3395,3026,42,226,20,2,79,572
93605,171,167,0,0,4,0,0,17
93610,11377,8139,1417,434,663,128,596,12230
93644,7597,7024,0,68,348,0,157,1384
93662,5909,3728,236,50,1309,11,575,25013
93668,237,237,0,0,0,0,0,936
93704,17204,13427,1673,49,1480,33,542,12090
93726,20719,11538,3605,156,4708,26,686,22490
93906,16656,9143,1121,216,5096,13,1067,48600
93908,8959,7936,3,0,770,52,198,3134
93923,12035,10825,60,0,600,154,396,798
93665,137,0,137,0,0,0,0,738
93702,10622,2751,1419,107,5874,13,458,33517
93705,16886,9344,4544,208,2074,0,716,20821
93706,13636,3922,5372,120,3145,50,1027,27300
93710,20145,13952,1764,134,3272,72,951,12480
93065,52893,42775,958,32,7201,21,1906,19168
93905,3700,2063,232,36,1153,0,216,56708
93940,27268,21695,1289,62,2385,26,1811,5143
93060,7517,6401,73,28,470,0,545,26664
93066,1766,1685,20,0,57,0,4,1346
93105,21855,19733,190,75,1153,0,704,5660
93208,47,47,0,0,0,0,0,0
93215,12687,3081,2261,263,6503,61,518,42582
93219,736,143,34,0,534,22,3,9431
93225,3621,3246,0,50,70,0,255,1195
93210,7287,5263,583,402,445,105,489,10738
93243,1075,755,0,36,284,0,0,863
93250,1025,757,148,19,19,5,77,15063
93257,27005,20570,454,1071,2974,235,1701,49918
93262,63,15,16,0,16,0,16,0
93615,510,336,0,15,20,0,139,6003
93620,2960,2245,214,16,91,0,394,5929
93622,1243,1207,25,0,6,0,5,9152
93645,344,344,0,0,0,0,0,0
93650,1418,875,0,0,248,0,295,2059
93512,309,204,0,102,3,0,0,4
93516,1885,1403,210,14,98,0,160,450
93523,3004,2427,228,0,60,0,289,696
93527,1570,1541,17,0,0,0,12,48
93531,351,311,0,0,0,0,40,37
93534,24010,12071,9344,143,1300,92,1060,15078
93553,1103,945,37,0,10,0,111,678
93554,64,64,0,0,0,0,0,0
93239,52,37,15,0,0,0,0,1468
93241,701,656,0,0,20,5,20,16133
93255,537,489,0,21,15,0,12,19
93256,555,355,182,0,0,0,18,5384
93280,5210,2821,1712,31,189,52,405,22488
93301,7319,4836,1374,32,613,0,464,4709
93437,2587,1554,358,29,191,0,455,792
93445,4003,3262,0,0,511,0,230,3380
93442,9538,8857,117,75,279,0,210,1438
93444,13206,11968,146,55,646,0,391,7569
93453,2719,2592,107,0,0,0,20,234
93463,5952,5468,88,0,173,0,223,2073
93514,11529,9524,92,1355,267,31,260,2883
93529,499,488,0,0,11,0,0,9
93541,199,190,5,0,4,0,0,27
93549,264,205,18,41,0,0,0,0
93562,1430,1273,89,4,38,0,26,293
93268,11397,10464,97,76,321,5,434,6567
93271,2172,2039,0,12,106,0,15,260
93954,76,73,0,0,0,0,3,396
93955,19511,10710,2382,226,3299,986,1908,14884
93960,7288,3786,2157,78,518,56,693,19322
93962,312,312,0,0,0,0,0,73
93272,729,724,0,5,0,0,0,3725
93308,40662,36174,1146,531,727,27,2057,13040
93402,13859,12704,12,125,533,0,485,2491
93429,36,25,11,0,0,0,0,75
93430,2656,2551,4,0,72,0,29,291
93063,42205,34543,597,213,5195,113,1544,14446
93205,1201,1114,0,46,0,0,41,183
93224,411,376,0,10,1,0,24,42
93265,2878,2759,12,32,0,0,75,393
93226,180,175,5,0,0,0,0,0
93240,5936,5610,46,125,4,0,151,407
93251,149,132,2,5,10,0,0,80
93287,96,90,0,0,6,0,0,0
93309,32856,23081,5561,133,2273,49,1759,26522
93311,30563,19433,1870,263,7716,173,1108,15200
93427,3864,3653,21,11,41,0,138,2207
93446,30560,28584,463,151,468,0,894,14193
93451,2166,1948,11,83,54,0,70,1923
93254,370,345,7,0,3,0,15,488
93285,2019,2005,0,0,0,0,14,66
93286,2206,2085,19,3,58,0,41,7549
93312,43348,35340,1417,192,4542,107,1750,16890
93109,9523,8511,145,64,547,0,256,2050
93111,13723,11945,297,6,1117,0,358,3540
93201,306,249,6,40,5,2,4,1125
93221,8170,7529,110,89,329,0,113,6158
93230,33693,25756,3043,273,2852,165,1604,33107
93401,23027,20570,446,19,1242,0,750,5396
93666,40,25,0,12,3,0,0,912
93675,2892,2664,0,113,55,0,60,867
93721,3282,1720,755,98,503,30,176,4329
93722,45848,20469,8853,236,13820,17,2453,37331
93901,11667,9096,358,26,1412,11,764,16138
93920,791,755,0,0,36,0,0,612
93950,13997,12336,205,43,819,0,594,1598
93428,4884,4663,24,0,178,0,19,1097
93434,709,375,35,0,207,0,92,6641
93440,1003,853,0,0,87,22,41,645
93535,38100,19036,14886,161,2374,95,1548,34848
93510,6240,5703,147,10,196,0,184,1386
93513,1362,904,9,354,19,1,75,330
93517,490,423,3,57,6,0,1,36
93543,5005,3260,1199,109,176,13,248,10130
93555,27549,22181,1665,504,2003,0,1196,6193
93604,629,573,0,18,4,0,34,0
93614,9982,8908,132,346,151,0,445,1694
93625,2745,1562,21,14,944,2,202,5117
93630,4160,3059,9,19,783,0,290,16035
93631,8873,7634,34,29,535,0,641,7476
93637,12918,10026,1294,140,761,0,697,26463
93641,178,173,3,0,0,0,2,20
93643,2377,1950,0,252,72,0,103,583
93926,706,457,32,7,166,25,19,8556
93932,615,576,23,0,16,0,0,195
93953,3787,3103,43,0,583,0,58,330
93003,34684,29789,897,165,2282,5,1546,17588
93023,16096,15239,22,56,225,21,533,4135
93103,10976,9660,260,35,527,0,494,9377
93108,10030,9296,72,9,415,0,238,866
93601,1686,1686,0,0,0,0,0,40
93603,183,153,0,0,0,0,30,0
93928,611,358,88,0,61,0,104,209
93245,22964,15637,2713,549,2330,93,1642,15642
93207,239,219,0,12,4,0,4,0
93544,918,682,225,0,0,0,11,263
93727,45543,19715,4340,388,18935,75,2090,37377
93204,2191,1504,434,90,47,2,114,10732
93628,239,149,0,0,0,0,90,0
93238,897,877,0,0,20,0,0,118
93266,429,417,0,12,0,0,0,977
93449,7426,6801,207,17,169,0,232,690
93652,100,92,0,0,5,0,3,326
93033,13600,5113,1903,99,5542,313,630,70182
93036,13861,8528,927,50,3124,124,1108,33581
93042,20,0,15,0,0,0,5,87
93043,0,0,0,0,0,0,0,184
93064,0,0,0,0,0,0,0,0
93220,58,58,0,0,0,0,0,0
93258,881,172,0,0,627,0,82,1194
93314,21251,18016,242,476,1848,80,589,7339
93410,0,0,0,0,0,0,0,0
93519,22,22,0,0,0,0,0,0
93524,145,88,34,0,16,7,0,23
93558,40,40,0,0,0,0,0,0
93592,53,53,0,0,0,0,0,24
93619,29927,23669,506,204,4235,112,1201,7536
93633,0,0,0,0,0,0,0,0
93636,8810,7607,160,105,518,8,412,3880
93723,7066,3981,311,0,2221,0,553,6123
93730,10085,7140,92,0,2421,10,422,1841
93943,0,0,0,0,0,0,0,0
93235,685,663,0,0,0,0,22,3513
95674,779,684,0,3,75,1,16,134
95659,643,622,0,5,6,0,10,218
95668,664,616,0,1,21,4,22,79
95669,1851,1746,4,5,14,14,68,497
95717,106,102,0,4,0,0,0,0
95720,78,52,0,0,0,0,26,5
95828,43354,11322,6728,312,20028,1529,3435,16916
95830,769,487,0,18,114,0,150,133
95842,25266,16753,4141,174,1770,164,2264,7003
95901,23869,17735,1395,206,2721,89,1723,9573
95919,1077,839,0,0,0,0,238,105
95928,30817,26465,702,163,1840,70,1577,6741
95943,708,690,12,0,0,0,6,200
95957,693,650,15,5,3,0,20,195
95973,29589,26952,570,120,895,84,968,5856
95630,67866,47806,2568,342,12973,276,3901,9107
95639,181,47,0,0,12,0,122,140
95010,7139,5903,58,13,486,0,679,1891
95046,2977,2502,58,0,209,9,199,3048
95076,25217,21577,306,209,1780,37,1308,61486
95117,21172,11040,1649,0,7070,521,892,8420
95118,24949,16416,643,53,5908,106,1823,7611
95122,24353,1779,742,139,20108,1017,568,33427
95129,37643,9052,506,45,26906,0,1134,2185
95203,7035,3949,1897,64,676,44,405,8740
95205,11017,4862,2450,102,2983,50,570,27527
95641,1181,1061,22,12,35,13,38,367
95642,6291,5837,16,44,169,23,202,535
95648,42279,36495,943,54,3101,183,1503,10115
95661,26972,23354,487,56,2202,80,793,4355
95670,43238,29628,3918,96,6026,428,3142,11410
95683,5539,4874,308,41,113,20,183,740
95688,27682,21202,1888,198,2502,27,1865,9545
95701,758,698,2,6,42,0,10,48
95776,11806,7601,337,105,3182,47,534,11569
95715,64,61,0,3,0,0,0,27
95721,15,15,0,0,0,0,0,0
95736,182,127,15,0,0,0,40,16
95814,9076,5773,1769,118,945,24,447,2264
95832,8686,1123,2750,0,3331,608,874,2832
95837,272,236,17,0,10,0,9,33
95612,779,675,0,0,76,0,28,299
95614,3916,3764,0,26,16,0,110,45
95636,905,805,0,30,0,0,70,182
95675,585,488,16,0,0,0,81,22
95685,4348,4094,7,63,42,4,138,363
95687,51931,33825,7753,222,5067,709,4355,16138
95722,4549,4391,0,51,71,0,36,273
95735,10,10,0,0,0,0,0,0
95747,56632,43577,1075,247,8915,131,2687,8703
95820,21189,11618,3262,18,4247,376,1668,14288
95827,16457,9612,2819,203,2340,106,1377,4728
95903,1274,879,138,2,105,15,135,356
95916,1151,1048,0,28,34,11,30,65
95941,440,408,0,0,0,0,32,57
95945,23226,21592,101,371,247,0,915,2293
95954,12193,11127,6,70,78,33,879,1302
95962,1202,1133,12,0,0,0,57,76
95969,25953,24092,83,237,289,2,1250,2014
95971,5725,5076,180,124,33,0,312,529
95975,1266,1195,11,43,17,0,0,318
95977,1595,1447,83,30,2,1,32,22
95986,53,53,0,0,0,0,0,0
95002,930,434,79,28,357,0,32,1216
95006,8215,7482,113,54,129,0,437,1023
95019,900,740,20,0,112,0,28,6803
95119,6961,4020,649,66,1783,0,443,3511
95127,27414,8945,986,64,15651,339,1429,38272
95128,23582,14239,1667,135,5750,197,1594,14083
95130,12594,6484,366,0,5088,24,632,2269
95138,16780,5105,582,14,10399,42,638,3986
95210,26694,5738,5215,50,13381,646,1664,14423
95233,548,548,0,0,0,0,0,19
95237,2284,2125,0,4,74,0,81,1247
95255,1309,1236,0,28,21,7,17,49
95257,369,336,0,0,0,0,33,64
95306,822,779,0,7,0,0,36,60
95307,17339,11887,1472,321,2572,215,872,27397
95316,4576,4410,1,0,147,0,18,2040
95335,201,106,0,39,56,0,0,0
95336,27830,21827,1499,107,2244,189,1964,19782
95350,34401,26676,2052,407,3493,374,1399,18697
95430,7,7,0,0,0,0,0,0
95452,955,875,0,0,12,0,68,15
95521,18192,15682,433,328,409,71,1269,3270
95528,1456,1333,0,71,11,0,41,37
95540,11732,10662,69,263,40,80,618,2573
95552,627,592,0,14,0,0,21,32
95560,1187,1152,16,4,3,0,12,279
95606,212,80,0,0,46,0,86,28
95629,759,759,0,0,0,0,0,36
95633,3684,3575,31,28,27,0,23,173
95637,75,75,0,0,0,0,0,152
95682,25932,24114,241,44,652,108,773,4209
95662,28023,24795,432,155,890,18,1733,3983
95667,32523,30322,162,191,553,38,1257,4097
95678,34740,28236,947,47,3293,69,2148,8392
95823,53213,11288,15150,221,18437,3230,4887,26059
98552,354,347,0,4,0,0,3,70
98570,4436,4207,1,48,13,0,167,123
98595,2615,2484,2,2,14,0,113,248
98596,6666,5906,28,45,178,26,483,892
98605,810,786,0,3,9,0,12,289
98597,21689,18479,273,421,692,348,1476,2283
98603,1164,1079,0,24,0,0,61,40
98614,154,131,0,0,0,0,23,0
98628,461,319,0,75,12,0,55,0
98629,8391,7883,91,23,165,0,229,298
98662,29724,25495,406,362,1386,478,1597,2706
98685,27591,24730,415,27,1219,17,1183,1994
98801,30314,28162,229,372,352,48,1151,12977
98813,607,486,0,44,0,0,77,2365
98817,111,111,0,0,0,0,0,0
98830,549,520,0,12,1,0,16,32
98844,3711,3472,0,143,7,0,89,662
98849,892,783,2,36,0,1,70,186
98934,966,948,0,0,0,8,10,346
98226,40270,32218,618,2853,2911,65,1605,4136
98244,2752,2297,1,277,81,5,91,31
98271,26269,21072,389,1747,1104,262,1695,2316
98325,1390,1340,7,0,14,0,29,84
98345,391,385,0,0,0,0,6,31
98337,6274,4882,441,46,326,29,550,765
98338,25731,22277,778,341,597,287,1451,1777
98340,2703,2325,11,128,84,0,155,209
98346,9626,8021,16,504,210,9,866,480
98376,1774,1607,0,20,63,0,84,42
98385,295,263,0,2,2,0,28,6
99009,3543,3352,0,42,0,0,149,128
99011,2711,2071,394,9,39,0,198,407
99013,1748,1000,0,718,0,0,30,60
99018,169,153,0,6,0,0,10,10
99019,11106,10206,85,27,414,0,374,498
99033,838,804,0,4,12,0,18,40
99034,0,0,0,0,0,0,0,1
99036,1718,1700,3,15,0,0,0,0
99114,11908,11124,21,61,123,11,568,545
99118,704,646,0,2,0,0,56,46
99124,296,125,5,132,0,10,24,19
99126,886,803,0,0,0,0,83,193
99130,826,819,5,2,0,0,0,30
99133,1444,1221,1,157,7,0,58,132
99137,365,331,0,5,7,0,22,19
99140,395,108,0,245,0,4,38,27
99143,705,682,0,7,0,0,16,34
99159,1436,1294,33,39,16,0,54,64
99160,156,138,0,3,0,0,15,0
99161,1263,1207,9,12,19,0,16,44
99173,1690,1583,8,22,0,0,77,180
99202,18593,15242,854,256,876,92,1273,2034
99217,16294,14044,127,171,647,665,640,1322
99335,231,225,6,0,0,0,0,26
99516,19663,16499,388,672,794,21,1289,1302
99341,790,743,0,7,0,0,40,54
99345,78,66,0,0,0,0,12,68
99360,1296,1272,0,6,0,0,18,288
99548,51,4,0,47,0,0,0,0
96062,946,908,0,24,0,0,14,61
96063,292,256,0,0,0,0,36,0
96088,4169,3894,49,72,65,0,89,250
96090,384,364,0,10,5,0,5,61
96093,3819,3400,11,190,1,142,75,136
96108,56,56,0,0,0,0,0,0
96110,133,129,0,0,0,0,4,28
96115,115,108,7,0,0,0,0,0
96116,159,159,0,0,0,0,0,0
96117,296,296,0,0,0,0,0,23
96145,2043,1944,28,16,0,0,55,108
96707,41771,7890,1467,46,13933,6120,12315,6187
96741,5132,2353,0,18,1450,217,1094,1152
96743,13623,4477,148,6,2635,2048,4309,873
96760,2403,1065,11,0,522,347,458,514
96768,16026,6323,24,8,4353,1467,3851,2129
96770,561,145,3,0,81,281,51,36
96771,6307,2334,30,9,546,1323,2065,1627
96772,2221,781,22,0,623,284,511,251
96777,1528,142,0,0,584,73,729,533
96793,29160,6146,390,51,9210,6159,7204,3914
96112,188,88,2,93,5,0,0,14
96719,1542,507,0,0,381,211,443,160
96791,6549,2423,30,1,2541,291,1263,1166
96021,9031,8366,70,88,130,12,365,7197
96074,154,140,14,0,0,0,0,20
96750,3124,877,26,0,894,674,653,246
96819,48599,3720,628,20,29744,7043,7444,5287
96863,37,37,0,0,0,0,0,9
96121,313,313,0,0,0,0,0,4
96766,16625,3160,168,55,8935,919,3388,1647
96744,47500,10494,296,99,18210,3508,14893,4192
96817,52256,4754,652,40,34338,4482,7990,4240
96049,87,32,0,9,0,0,46,0
96111,94,94,0,0,0,0,0,0
96129,480,480,0,0,0,0,0,16
96135,230,230,0,0,0,0,0,0
96155,0,0,0,0,0,0,0,0
96726,433,81,0,0,40,83,229,47
96765,281,57,0,0,151,17,56,79
96850,0,0,0,0,0,0,0,0
96853,524,396,71,5,43,0,9,75
96857,2272,1690,442,0,99,3,38,543
96859,84,49,16,0,19,0,0,27
96860,1889,1512,286,5,44,0,42,314
97453,869,849,0,12,0,0,8,60
99553,584,111,95,110,236,11,21,174
99565,75,15,0,51,0,2,7,0
99583,73,31,0,36,6,0,0,5
99685,3904,1161,196,161,2055,113,218,662
99686,3688,3263,3,75,25,0,322,182
99733,55,7,0,44,0,0,4,19
99756,69,50,0,8,0,0,11,14
99763,597,29,0,561,0,0,7,0
99773,288,32,0,248,1,0,7,0
99781,141,0,0,139,0,0,2,0
99820,453,96,58,227,22,3,47,74
99695,0,0,0,0,0,0,0,0
99703,7118,4985,1172,45,386,58,472,1741
99704,39,36,0,0,0,0,3,0
99723,4363,443,35,2776,493,155,461,89
99726,77,48,0,27,0,0,2,0
99758,229,5,0,212,0,0,12,0
99788,109,24,0,83,0,0,2,6
99772,597,37,2,542,1,0,15,0
99783,170,0,0,159,0,0,11,0
99785,407,12,0,386,0,0,9,0
99789,469,84,0,373,0,4,8,0
99005,8928,8587,4,48,31,0,258,194
99023,627,586,0,0,0,0,41,0
99119,1077,911,1,144,0,0,21,11
99128,303,286,0,6,11,0,0,13
99141,4794,4466,10,116,13,0,189,287
99149,271,261,0,4,0,0,6,0
99153,361,359,0,2,0,0,0,10
99156,7951,7591,29,113,56,1,161,329
99171,1029,1005,13,0,0,0,11,39
99223,30351,26689,498,250,835,130,1949,1252
99330,416,395,0,0,0,0,21,726
99337,25608,23746,472,72,419,15,884,5480
99349,1496,1397,0,0,21,0,78,7633
99352,28207,24739,501,110,1415,15,1427,3344
99777,239,29,1,195,0,0,14,3
99001,6094,4434,347,306,290,115,602,704
99017,144,142,0,0,2,0,0,4
99021,9482,9390,8,34,11,0,39,145
99110,1840,1694,0,23,26,0,97,28
99111,4264,4189,0,12,36,0,27,85
99123,941,719,0,187,6,0,29,57
99135,311,307,0,0,0,0,4,0
99146,73,73,0,0,0,0,0,0
99150,414,306,0,0,52,0,56,0
99151,126,109,0,2,2,0,13,6
99158,561,548,7,0,0,0,6,25
99167,478,468,5,0,1,0,4,14
99180,1257,895,0,220,80,0,62,9
99181,1701,1629,17,0,5,0,50,5
99204,6313,5051,192,95,605,9,361,225
99206,35235,32472,314,422,327,159,1541,2754
99216,24882,22926,436,276,396,157,691,1225
99829,752,190,7,428,38,0,89,48
99224,19932,17846,461,227,566,52,780,1309
99322,201,198,0,0,0,0,3,0
99323,3190,3014,112,13,0,0,51,741
99833,2918,2050,23,221,299,17,308,337
97476,404,404,0,0,0,0,0,0
97493,330,285,0,4,25,0,16,0
97603,25155,22761,138,626,360,12,1258,3774
97604,42,42,0,0,0,0,0,110
97633,775,758,0,11,0,0,6,445
97711,43,41,0,0,0,0,2,2
97909,125,125,0,0,0,0,0,0
97920,92,92,0,0,0,0,0,4
97233,31477,20176,4601,367,3929,468,1936,9570
97236,35503,23099,3034,279,5692,895,2504,5363
97305,25788,20591,1040,245,1575,1040,1297,17802
97329,129,108,0,21,0,0,0,97
97341,2373,2252,2,6,53,0,60,159
97343,193,191,1,0,1,0,0,10
97347,2031,1284,1,625,28,5,88,38
97348,1385,1322,0,15,5,0,43,57
97364,516,416,0,58,0,0,42,20
97390,939,879,0,50,0,0,10,39
97396,3144,2817,15,178,17,1,116,154
97406,13,0,0,13,0,0,0,0
97408,12372,11446,59,29,609,43,186,697
